Zeit_s;Weg_mm
12.8774;0.0913
12.8808;0.0913
12.8842;0.0913
12.8882;0.0913
12.8976;0.0913
12.8978;0.0913
12.9016;0.0913
12.9065;0.0913
12.9116;0.0913
12.9171;0.0913
12.9315;0.0913
12.9320;0.0913
12.9363;0.0913
12.9388;0.0913
12.9447;0.0913
12.9501;0.0913
12.9516;0.0913
12.9566;0.0913
12.9616;0.0913
12.9666;0.0913
12.9717;0.0913
12.9769;0.0913
12.9816;0.0913
13.0003;0.0913
13.0052;0.0913
13.0071;0.0913
13.0098;0.0913
13.0145;0.0913
13.0190;0.0913
13.0192;0.0913
13.0216;0.0913
13.0265;0.0913
13.0315;0.0913
13.0367;0.0913
13.0419;0.0913
13.0468;0.0913
13.0607;0.0913
13.0638;0.0913
13.0655;0.0913
13.0666;0.0913
13.0773;0.0913
13.0775;0.0913
13.0816;0.0913
13.0866;0.0913
13.0916;0.0913
13.0967;0.0913
13.1016;0.0913
13.1068;0.0913
13.1202;0.0913
13.1233;0.0913
13.1250;0.0913
13.1276;0.0913
13.1369;0.0913
13.1371;0.0913
13.1418;0.0913
13.1466;0.0913
13.1517;0.0913
13.1568;0.0913
13.1621;0.0913
13.1669;0.0913
13.1848;0.0913
13.1890;0.0913
13.1932;0.0913
13.1952;0.0913
13.1970;0.0913
13.2021;0.0913
13.2066;0.0913
13.2068;0.0913
13.2115;0.0913
13.2167;0.0913
13.2219;0.0913
13.2267;0.0913
13.2316;0.0913
13.2500;0.0913
13.2539;0.0913
13.2549;0.0913
13.2567;0.0913
13.2585;0.0913
13.2669;0.0913
13.2670;0.0913
13.2717;0.0913
13.2766;0.0913
13.2816;0.0913
13.2866;0.0913
13.2918;0.0913
13.2970;0.0913
13.3176;0.0913
13.3222;0.0913
13.3240;0.0913
13.3266;0.0913
13.3277;0.0913
13.3317;0.0913
13.3357;0.0913
13.3366;0.0913
13.3434;0.0913
13.3465;0.0913
13.3516;0.0913
13.3568;0.0913
13.3619;0.0913
13.3773;0.0913
13.3810;0.0913
13.3821;0.0913
13.3839;0.0913
13.3899;0.0913
13.3942;0.0913
13.3965;0.0913
13.4016;0.0913
13.4067;0.0913
13.4117;0.0913
13.4165;0.0913
13.4216;0.0913
13.4459;0.0913
13.4498;0.0913
13.4509;0.0913
13.4528;0.0913
13.4546;0.0913
13.4557;0.0913
13.4601;0.0913
13.4642;0.0913
13.4666;0.0913
13.4716;0.0913
13.4765;0.0913
13.4818;0.0913
13.4870;0.0913
13.5039;0.0913
13.5086;0.0913
13.5104;0.0913
13.5122;0.0913
13.5141;0.0913
13.5220;0.0913
13.5222;0.0913
13.5266;0.0913
13.5316;0.0913
13.5367;0.0913
13.5418;0.0913
13.5470;0.0913
13.5518;0.0913
13.5683;0.0913
13.5731;0.0913
13.5742;0.0913
13.5759;0.0913
13.5777;0.0913
13.5855;0.0913
13.5866;0.0913
13.5916;0.0913
13.5966;0.0913
13.6016;0.0913
13.6067;0.0913
13.6119;0.0913
13.6170;0.0913
13.6369;0.0913
13.6387;0.0913
13.6406;0.0913
13.6423;0.0913
13.6468;0.0913
13.6511;0.0913
13.6516;0.0913
13.6565;0.0913
13.6616;0.0913
13.6667;0.0913
13.6717;0.0913
13.6769;0.0913
13.6965;0.0913
13.6999;0.0913
13.7016;0.0913
13.7027;0.0913
13.7044;0.0913
13.7097;0.0913
13.7138;0.0913
13.7166;0.0913
13.7216;0.0913
13.7269;0.0913
13.7318;0.0913
13.7366;0.0913
13.7418;0.0913
13.7606;0.0913
13.7662;0.0913
13.7710;0.0913
13.7728;0.0913
13.7754;0.0913
13.7804;0.0913
13.7850;0.0913
13.7852;0.1031
13.7865;0.1148
13.7915;0.1384
13.7966;0.1620
13.8016;0.1855
13.8069;0.2091
13.8322;0.2208
13.8379;0.2444
13.8405;0.2562
13.8462;0.2680
13.8500;0.2797
13.8502;0.2915
13.8504;0.3033
13.8506;0.3151
13.8516;0.3269
13.8566;0.3386
13.8736;0.3504
13.8767;0.3622
13.8785;0.3740
13.8802;0.3740
13.8827;0.3740
13.8893;0.3857
13.8916;0.3857
13.8966;0.3975
13.9016;0.4093
13.9068;0.3975
13.9120;0.4093
13.9168;0.3975
13.9316;0.3975
13.9357;0.4093
13.9375;0.3975
13.9408;0.3975
13.9438;0.3857
13.9467;0.3740
13.9516;0.3740
13.9566;0.3740
13.9618;0.3740
13.9672;0.3740
13.9717;0.3740
13.9768;0.3622
13.9819;0.3504
14.0035;0.3386
14.0079;0.3269
14.0137;0.3269
14.0171;0.3151
14.0172;0.3033
14.0174;0.2915
14.0176;0.2797
14.0216;0.2680
14.0268;0.2562
14.0316;0.2444
14.0366;0.2208
14.0416;0.2091
14.0608;0.1973
14.0653;0.1855
14.0698;0.1855
14.0745;0.1855
14.0776;0.1737
14.0777;0.1620
14.0779;0.1502
14.0816;0.1384
14.0866;0.1266
14.0917;0.1148
14.0967;0.1031
14.1016;0.0913
14.1067;0.0913
14.1342;0.0913
14.1392;0.0913
14.1409;0.0913
14.1427;0.0913
14.1495;0.0913
14.1497;0.0913
14.1498;0.0913
14.1500;0.0913
14.1516;0.0913
14.1566;0.0913
14.1711;0.0913
14.1748;0.0913
14.1790;0.0913
14.1792;0.0913
14.1839;0.0913
14.1871;0.0913
14.1916;0.0913
14.1966;0.0913
14.2015;0.0913
14.2067;0.0913
14.2120;0.0913
14.2166;0.0913
14.2394;0.0913
14.2474;0.0913
14.2503;0.0913
14.2513;0.0913
14.2547;0.0913
14.2579;0.1031
14.2580;0.1148
14.2582;0.1266
14.2615;0.1384
14.2666;0.1384
14.2715;0.1384
14.2770;0.1502
14.2819;0.1620
14.2936;0.1737
14.2990;0.1855
14.3016;0.1973
14.3018;0.2208
14.3098;0.2444
14.3115;0.2680
14.3165;0.2915
14.3216;0.3151
14.3265;0.3504
14.3317;0.3857
14.3371;0.4329
14.3419;0.4800
14.3561;0.5271
14.3622;0.5860
14.3626;0.6449
14.3634;0.7155
14.3705;0.7980
14.3728;0.8804
14.3765;0.9629
14.3816;1.0336
14.3871;1.1042
14.3921;1.1749
14.3972;1.2338
14.4018;1.2927
14.4070;1.3398
14.4218;1.3869
14.4256;1.4340
14.4266;1.4812
14.4283;1.5283
14.4342;1.5754
14.4368;1.6225
14.4416;1.6578
14.4466;1.6814
14.4517;1.7049
14.4569;1.7167
14.4619;1.7285
14.4669;1.7403
14.4720;1.7521
14.4931;1.7638
14.4975;1.7756
14.4994;1.7874
14.5026;1.7874
14.5064;1.7756
14.5090;1.7638
14.5091;1.7521
14.5115;1.7403
14.5165;1.7403
14.5221;1.7403
14.5268;1.7403
14.5317;1.7403
14.5466;1.7403
14.5504;1.7403
14.5536;1.7403
14.5554;1.7403
14.5572;1.7403
14.5656;1.7403
14.5666;1.7403
14.5715;1.7285
14.5766;1.7167
14.5816;1.7049
14.5866;1.6932
14.5916;1.6814
14.5968;1.6696
14.6115;1.6461
14.6159;1.6225
14.6192;1.6107
14.6210;1.5872
14.6221;1.5754
14.6288;1.5518
14.6315;1.5283
14.6366;1.5165
14.6416;1.4929
14.6466;1.4812
14.6516;1.4576
14.6568;1.4340
14.6728;1.4223
14.6759;1.4105
14.6776;1.3987
14.6787;1.3869
14.6818;1.3751
14.6880;1.3634
14.6916;1.3516
14.6966;1.3398
14.7016;1.3280
14.7068;1.3163
14.7120;1.3045
14.7168;1.2927
14.7218;1.2809
14.7358;1.2691
14.7396;1.2691
14.7406;1.2691
14.7416;1.2691
14.7508;1.2691
14.7515;1.2691
14.7565;1.2691
14.7616;1.2691
14.7665;1.2691
14.7716;1.2691
14.7770;1.2691
14.7822;1.2691
14.7975;1.2691
14.8014;1.2691
14.8025;1.2691
14.8035;1.2691
14.8102;1.2691
14.8129;1.2691
14.8166;1.2691
14.8216;1.2809
14.8269;1.2927
14.8320;1.3045
14.8368;1.3163
14.8419;1.3280
14.8467;1.3398
14.8680;1.3634
14.8713;1.3869
14.8723;1.4105
14.8741;1.4458
14.8758;1.4694
14.8776;1.4929
14.8837;1.5165
14.8866;1.5400
14.8915;1.5636
14.8969;1.5989
14.9018;1.6343
14.9069;1.6578
14.9118;1.6814
14.9255;1.7049
14.9287;1.7167
14.9305;1.7285
14.9323;1.7403
14.9407;1.7403
14.9415;1.7521
14.9466;1.7638
14.9516;1.7756
14.9566;1.7874
14.9616;1.7992
14.9666;1.8110
14.9719;1.8227
14.9872;1.8345
14.9921;1.8345
14.9956;1.8345
14.9981;1.8345
14.9991;1.8345
15.0024;1.8345
15.0089;1.8345
15.0115;1.8345
15.0166;1.8345
15.0220;1.8345
15.0267;1.8345
15.0317;1.8345
15.0368;1.8345
15.0537;1.8345
15.0670;1.8345
15.0676;1.8345
15.0727;1.8345
15.0752;1.8345
15.0765;1.8227
15.0778;1.8110
15.0799;1.7992
15.0856;1.7874
15.0885;1.7874
15.0915;1.7756
15.0965;1.7638
15.1130;1.7403
15.1180;1.7167
15.1200;1.7049
15.1224;1.6932
15.1242;1.6814
15.1306;1.6696
15.1315;1.6578
15.1367;1.6461
15.1416;1.6343
15.1468;1.6225
15.1633;1.6107
15.1681;1.5989
15.1724;1.5989
15.1743;1.5989
15.1768;1.5989
15.1778;1.5989
15.1850;1.5989
15.1866;1.5989
15.1915;1.5989
15.1966;1.5989
15.2016;1.5989
15.2069;1.5989
15.2118;1.5989
15.2247;1.5989
15.2284;1.5989
15.2324;1.5989
15.2333;1.5989
15.2381;1.5989
15.2446;1.5989
15.2466;1.5989
15.2515;1.6107
15.2566;1.6225
15.2618;1.6461
15.2666;1.6696
15.2720;1.6814
15.2767;1.7049
15.2981;1.7285
15.3046;1.7521
15.3111;1.7874
15.3133;1.8227
15.3162;1.8581
15.3174;1.8934
15.3239;1.9287
15.3241;1.9641
15.3242;1.9876
15.3266;2.0230
15.3315;2.0465
15.3365;2.0701
15.3490;2.0936
15.3527;2.1172
15.3543;2.1408
15.3583;2.1643
15.3615;2.1879
15.3665;2.1996
15.3716;2.2232
15.3766;2.2350
15.3816;2.2585
15.3865;2.2703
15.4031;2.2821
15.4072;2.2939
15.4089;2.2939
15.4121;2.3057
15.4149;2.3057
15.4165;2.3057
15.4216;2.3057
15.4266;2.3057
15.4316;2.3057
15.4365;2.2939
15.4417;2.2939
15.4468;2.2821
15.4673;2.2703
15.4731;2.2585
15.4781;2.2350
15.4840;2.2114
15.4870;2.1761
15.4872;2.1525
15.4873;2.1054
15.4875;2.0701
15.4915;2.0347
15.4965;1.9876
15.5016;1.9641
15.5065;1.9287
15.5115;1.9052
15.5173;1.8934
15.5243;1.8698
15.5332;1.8581
15.5349;1.8345
15.5399;1.8110
15.5427;1.7992
15.5465;1.7756
15.5515;1.7638
15.5568;1.7521
15.5620;1.7285
15.5666;1.7167
15.5718;1.6932
15.5770;1.6578
15.5915;1.6343
15.5942;1.6107
15.5959;1.5872
15.5975;1.5754
15.6016;1.5518
15.6065;1.5283
15.6115;1.5165
15.6165;1.5047
15.6215;1.5047
15.6267;1.5047
15.6318;1.5047
15.6370;1.5047
15.6572;1.5047
15.6620;1.5047
15.6677;1.5047
15.6724;1.5047
15.6753;1.5047
15.6754;1.5047
15.6756;1.5047
15.6765;1.5047
15.6815;1.5047
15.6865;1.5047
15.6915;1.5047
15.6966;1.5047
15.7016;1.5047
15.7178;1.5047
15.7218;1.5047
15.7270;1.5047
15.7279;1.5047
15.7321;1.5047
15.7348;1.5165
15.7365;1.5283
15.7416;1.5518
15.7466;1.5754
15.7517;1.5989
15.7570;1.6343
15.7621;1.6696
15.7668;1.7167
15.7853;1.7638
15.7903;1.8110
15.7908;1.8581
15.7960;1.9052
15.7987;1.9523
15.8045;1.9994
15.8049;2.0465
15.8077;2.0936
15.8115;2.1290
15.8165;2.1643
15.8215;2.1996
15.8368;2.2350
15.8403;2.2821
15.8414;2.3292
15.8433;2.3763
15.8515;2.4470
15.8517;2.5177
15.8566;2.6001
15.8616;2.6826
15.8665;2.7532
15.8716;2.8239
15.8766;2.8828
15.8941;2.9535
15.8951;3.0124
15.8960;3.0595
15.8970;3.1066
15.9036;3.1302
15.9065;3.1419
15.9116;3.1655
15.9166;3.1773
15.9217;3.1890
15.9265;3.2008
15.9316;3.2008
15.9366;3.2008
15.9517;3.2008
15.9563;3.2008
15.9609;3.2008
15.9633;3.2008
15.9650;3.1890
15.9711;3.1655
15.9715;3.1419
15.9766;3.1066
15.9816;3.0713
15.9866;3.0241
15.9917;2.9770
15.9965;2.9299
16.0016;2.8828
16.0175;2.8475
16.0242;2.8004
16.0259;2.7532
16.0268;2.7061
16.0278;2.6708
16.0337;2.6237
16.0366;2.5766
16.0416;2.5294
16.0466;2.4706
16.0516;2.4234
16.0566;2.3763
16.0617;2.3174
16.0666;2.2468
16.0851;2.1761
16.0884;2.1054
16.0901;2.0347
16.0925;1.9876
16.0942;1.9405
16.1005;1.8934
16.1015;1.8698
16.1065;1.8345
16.1116;1.8110
16.1165;1.7992
16.1216;1.7874
16.1269;1.7874
16.1410;1.7874
16.1477;1.7874
16.1493;1.7874
16.1510;1.7874
16.1520;1.7874
16.1596;1.7874
16.1615;1.7874
16.1665;1.7874
16.1715;1.7874
16.1765;1.7874
16.1815;1.7874
16.1866;1.7874
16.1916;1.7874
16.2074;1.7874
16.2142;1.7874
16.2173;1.7874
16.2189;1.7874
16.2234;1.7874
16.2261;1.7992
16.2266;1.8110
16.2315;1.8227
16.2366;1.8463
16.2416;1.8581
16.2467;1.8816
16.2516;1.9170
16.2714;1.9523
16.2790;1.9876
16.2839;2.0347
16.2864;2.0819
16.2881;2.1290
16.2943;2.1879
16.2945;2.2350
16.2947;2.2703
16.2965;2.3057
16.3015;2.3410
16.3066;2.3763
16.3116;2.4234
16.3165;2.4706
16.3405;2.5177
16.3441;2.5648
16.3452;2.6119
16.3463;2.6590
16.3481;2.7061
16.3505;2.7532
16.3568;2.8004
16.3570;2.8475
16.3615;2.9064
16.3665;2.9770
16.3717;3.0477
16.3769;3.1184
16.3817;3.1773
16.3965;3.2362
16.4014;3.3068
16.4037;3.3775
16.4047;3.4482
16.4118;3.5188
16.4120;3.5777
16.4165;3.6366
16.4216;3.6955
16.4268;3.7426
16.4315;3.7898
16.4366;3.8251
16.4416;3.8486
16.4465;3.8604
16.4635;3.8722
16.4768;3.8840
16.4772;3.8958
16.4799;3.9075
16.4801;3.9075
16.4803;3.9075
16.4815;3.9075
16.4865;3.9075
16.4916;3.9075
